id,final_toy_type,assignment_id,goal_condition,social_condition,complete_time_min,browser,os,screen_w,screen_h,condition,ip,language,enjoyment,asses,age,gender,education,comments,trial_type,toy,toy_type,train_attempt_num,action,success,rt,trial_num,why_toy
367,activation,3XCC1ODXDLBSU7ZL4CK6ZT0WMLNQRS,presentation,no_social,2.304466666666667,Chrome,Windows,1920,1080,no_social-presentation,96.45.31.224,English,Better than average,Yes,61,Female,Some College,Best wishes with your study!,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,1702,3,NA
367,activation,3XCC1ODXDLBSU7ZL4CK6ZT0WMLNQRS,presentation,no_social,2.304466666666667,Chrome,Windows,1920,1080,no_social-presentation,96.45.31.224,English,Better than average,Yes,61,Female,Some College,Best wishes with your study!,presentation,tri-button.png,right-button,1,left-button,FALSE,2824,4,NA
367,activation,3XCC1ODXDLBSU7ZL4CK6ZT0WMLNQRS,presentation,no_social,2.304466666666667,Chrome,Windows,1920,1080,no_social-presentation,96.45.31.224,English,Better than average,Yes,61,Female,Some College,Best wishes with your study!,presentation,tri-button.png,right-button,2,right-button,TRUE,1311,5,NA
367,activation,3XCC1ODXDLBSU7ZL4CK6ZT0WMLNQRS,presentation,no_social,2.304466666666667,Chrome,Windows,1920,1080,no_social-presentation,96.45.31.224,English,Better than average,Yes,61,Female,Some College,Best wishes with your study!,presentation,tri-button.png,right-button,3,right-button,TRUE,1142,6,NA
367,activation,3XCC1ODXDLBSU7ZL4CK6ZT0WMLNQRS,presentation,no_social,2.304466666666667,Chrome,Windows,1920,1080,no_social-presentation,96.45.31.224,English,Better than average,Yes,61,Female,Some College,Best wishes with your study!,final_toy_choice,cyl-lever.png,na,na,na,NA,24758,7,i like purple and i already know how it works.
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,5947,1,NA
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,5146,2,NA
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,5478,3,NA
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,14184,4,NA
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1928,5,NA
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,1646,6,NA
368,activation,3XUHV3NRVKYQCR2KOFK9NE3Z3FD5H6,presentation,no_social,5.369783333333333,Chrome,Linux,962,601,no_social-presentation,197.210.57.132,English ,Better than average,Yes,28,Female,Graduated College,No,final_toy_choice,cyl-lever.png,na,na,na,NA,50065,7,because im sure of the right lever to press to make it sing
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,4985,1,NA
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,3816,2,NA
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,3800,3,NA
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,3678,4,NA
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,3563,5,NA
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,5299,6,NA
369,presentation,3XXU1SWE8MVC7X85L345PXK49CCA0F,activation,social,2.8345166666666666,Chrome,Windows,1366,768,social-activation,50.35.58.222,English,Better than average,Yes,53,Female,Graduated College,,final_toy_choice,cube-spinner.png,na,na,na,NA,52407,7,i assume that if i play the right lever i can play music
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,4030,1,NA
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,3506,2,NA
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,4425,3,NA
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2366,4,NA
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,1973,5,NA
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,1638,6,NA
370,learning,3Y5140Z9DXGU1WVNECB8LW9VUU5IPE,learning,no_social,3.5372333333333335,Chrome,Windows,1366,768,no_social-learning,108.2.212.101,English,Better than average,Yes,43,Female,Graduated College,,final_toy_choice,cube-spinner.png,na,na,na,NA,94503,7,it was the only toy that i had not tried and i wanted to test my theory about all of the toys - i.e. that music only played when the right side was manipulated.
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,4766,1,NA
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,2750,2,NA
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,5036,3,NA
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,presentation,tri-button.png,right-button,1,left-button,FALSE,4157,4,NA
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,presentation,tri-button.png,right-button,2,right-button,TRUE,2381,5,NA
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,presentation,tri-button.png,right-button,3,right-button,TRUE,3327,6,NA
371,activation,3YDGXNSEOZUFNXXR767T594M00K48D,activation,no_social,7.2355,Chrome,Windows,1364,768,no_social-activation,2604:6600:2002:2:f8ab:3836:4e98:ebc1,English,Better than average,Yes,25,Male,Graduated College,Interesting survey,final_toy_choice,cube-spinner.png,na,na,na,NA,40358,7,i like this toy color
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,5564,1,NA
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,6642,2,NA
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,2771,3,NA
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2872,4,NA
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,3250,5,NA
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,2639,6,NA
372,learning,3YHH42UU5BFT3GZ9IUTVYB0F3QNL0O,learning,no_social,3.008383333333333,Chrome,Windows,1920,1080,no_social-learning,165.225.50.90,english,Better than average,Yes,44,Female,Graduated College,,final_toy_choice,cube-spinner.png,na,na,na,NA,15655,7,last one
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,8657,1,NA
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,4817,2,NA
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,6568,3,NA
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,presentation,tri-button.png,right-button,1,left-button,FALSE,3817,4,NA
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,presentation,tri-button.png,right-button,2,right-button,TRUE,2548,5,NA
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,presentation,tri-button.png,right-button,3,right-button,TRUE,2804,6,NA
373,presentation,3YMTUJH0DSGYLHPFA4IOW509EEH4TG,presentation,social,5.49045,Chrome,Mac,1680,1050,social-presentation,68.4.192.232,English,Better than average,Yes,43,Male,Graduated College,Thank you.,final_toy_choice,tri-button.png,na,na,na,NA,60960,7,i chose this toy because bob didn't get to see the music work with this toy. i want to show bob that i can make this toy play music to show that i'm competent.
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,5198,1,NA
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,4037,2,NA
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,3037,3,NA
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,presentation,tri-button.png,right-button,1,left-button,FALSE,2952,4,NA
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,presentation,tri-button.png,right-button,2,right-button,TRUE,1962,5,NA
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,presentation,tri-button.png,right-button,3,right-button,TRUE,2989,6,NA
374,learning,3YOH7BII097YCBI70R5J44DQ8KKVK8,presentation,no_social,2.6042833333333335,Chrome,Windows,1920,1080,no_social-presentation,2605:a000:160b:c25c:459:7bfd:e869:e04f,English,Average,Yes,35,Male,Some College,None of this has anything to do with competency,final_toy_choice,cyl-lever.png,na,na,na,NA,23275,7,"because i haven't tried it yet
"
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",activation,cyl-lever.png,right-lever,1,left-lever,FALSE,4578,1,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",activation,cyl-lever.png,right-lever,2,right-lever,TRUE,23606,2,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",activation,cyl-lever.png,right-lever,3,right-lever,TRUE,2854,3,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,2210,4,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",presentation,cube-spinner.png,right-spinner,2,left-spinner,FALSE,15958,5,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,1323,6,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",presentation,cube-spinner.png,right-spinner,4,right-spinner,TRUE,2111,7,NA
375,learning,3YW4XOSQKQLWTV7LNRPW33F8L71U15,learning,no_social,4.522983333333333,Chrome,Windows,1536,864,no_social-learning,172.220.227.49,English,Better than average,Yes,25,Female,Graduated College,"I liked the animations and music, it makes it more fun.",final_toy_choice,tri-button.png,na,na,na,NA,42743,8,because i already figured out how the other 2 work. 
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,3024,1,NA
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,3845,2,NA
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,1642,3,NA
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2147,4,NA
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,3180,5,NA
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,2849,6,NA
376,activation,3YWRV122CSZE4VR6MCYBID2GZD7U8P,learning,no_social,2.146,Chrome,Windows,1536,864,no_social-learning,69.47.35.104,English,Better than average,Yes,35,Male,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,41973,7,i know that pushing down on the left lever will play music.
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,4668,1,NA
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,3450,2,NA
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,4274,3,NA
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2295,4,NA
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,presentation,tri-button.png,right-button,2,right-button,TRUE,1615,5,NA
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,presentation,tri-button.png,right-button,3,right-button,TRUE,1534,6,NA
377,activation,3YZ8UPK3VTMGGYHJ3OEGKZYZP4SUCV,learning,social,2.9636833333333334,Chrome,Windows,1920,1080,social-learning,198.204.220.74,english,Better than average,Yes,34,Female,Some College,,final_toy_choice,cyl-lever.png,na,na,na,NA,38781,7,because i like the color and handles
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,activation,tri-button.png,left-button,1,right-button,FALSE,3616,1,NA
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,activation,tri-button.png,left-button,2,left-button,TRUE,2344,2,NA
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,activation,tri-button.png,left-button,3,left-button,TRUE,2769,3,NA
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,2894,4,NA
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,2234,5,NA
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,2952,6,NA
378,learning,3YZ8UPK3VTMGGYHJ3OEGKZYZP4XUC0,no_goal,social,1.6075,Chrome,Windows,1364,768,social-no_goal,69.61.84.235,English,Better than average,Yes,24,Male,Graduated College,interesting,final_toy_choice,cyl-lever.png,na,na,na,NA,11862,7,like a color
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,5958,1,NA
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,5664,2,NA
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,3658,3,NA
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,5242,4,NA
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,3114,5,NA
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,4416,6,NA
379,activation,3Z4GS9HPNVA866ARZZDUULS1GI477D,presentation,no_social,3.4824,Chrome,Windows,1600,900,no_social-presentation,2601:701:8200:2990:b904:c5fc:f511:d78e,English,Better than average,Yes,27,Male,Graduated College,Interesting study.,final_toy_choice,cyl-lever.png,na,na,na,NA,35804,7,because i know that the right lever will play the music.
380,learning,3Z4GS9HPNVA866ARZZDUULS1GIC77L,activation,social,2.0981833333333335,Chrome,Windows,1920,1080,social-activation,199.165.138.12,english,Better than average,Yes,33,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,5182,1,NA
380,learning,3Z4GS9HPNVA866ARZZDUULS1GIC77L,activation,social,2.0981833333333335,Chrome,Windows,1920,1080,social-activation,199.165.138.12,english,Better than average,Yes,33,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2072,2,NA
380,learning,3Z4GS9HPNVA866ARZZDUULS1GIC77L,activation,social,2.0981833333333335,Chrome,Windows,1920,1080,social-activation,199.165.138.12,english,Better than average,Yes,33,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,2931,3,NA
380,learning,3Z4GS9HPNVA866ARZZDUULS1GIC77L,activation,social,2.0981833333333335,Chrome,Windows,1920,1080,social-activation,199.165.138.12,english,Better than average,Yes,33,Female,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,1601,4,NA
